visit_id,member_id,cinema_id,film_id,visit_date
901,1185,8,31,2025-06-20
902,81,17,16,2025-02-24
903,1913,20,25,2023-11-04
904,1030,3,42,2024-10-14
905,668,4,16,2023-08-25
906,1853,12,5,2025-05-21
907,250,14,24,2023-10-29
908,10,14,35,2025-06-04
909,80,7,37,2024-09-16
910,1682,9,37,2024-12-29
911,1787,5,32,2024-03-02
912,1418,5,34,2024-08-29
913,1546,14,17,2023-07-15
914,1085,19,49,2024-07-07
915,880,8,24,2024-07-25
916,307,4,41,2024-12-09
917,1652,3,1,2023-11-28
918,99,14,35,2024-10-15
919,1078,6,16,2024-11-16
920,427,19,47,2024-04-01
921,486,18,22,2025-01-19
922,1020,7,48,2024-10-21
923,551,2,2,2024-06-27
924,1521,5,5,2024-01-05
925,807,20,47,2025-02-23
926,1078,4,42,2024-11-19
927,950,3,29,2025-04-25
928,1613,16,46,2023-08-06
929,358,16,19,2024-06-23
930,1587,7,26,2025-07-04
931,1836,10,12,2024-04-07
932,1192,5,1,2023-08-28
933,1192,15,45,2024-08-09
934,1137,4,12,2024-11-11
935,650,9,45,2023-11-25
936,1712,17,2,2024-12-10
937,316,16,13,2024-05-03
938,1489,7,32,2023-08-13
939,1767,8,17,2024-01-01
940,1551,12,9,2024-04-07
941,832,3,39,2024-10-04
942,1728,16,20,2024-02-01
943,47,17,29,2025-01-21
944,1960,16,50,2023-11-15
945,1112,19,8,2025-07-06
946,1484,20,44,2024-01-23
947,547,13,35,2023-08-04
948,1978,11,25,2024-08-11
949,551,18,27,2024-10-28
950,726,17,25,2024-11-24
951,2,10,12,2023-11-12
952,543,14,17,2025-02-20
953,1275,9,27,2025-06-12
954,575,19,15,2024-12-12
955,446,4,47,2024-05-06
956,1092,17,33,2023-08-02
957,1615,16,3,2023-11-13
958,293,8,32,2025-06-06
959,457,3,36,2024-11-08
960,1899,1,34,2024-04-05
961,1459,7,5,2024-10-27
962,255,3,24,2024-06-12
963,1658,10,34,2024-06-28
964,73,20,28,2025-05-21
965,1045,18,6,2023-12-22
966,467,10,2,2024-04-10
967,6,6,47,2025-06-03
968,1939,14,19,2025-04-22
969,1053,16,26,2023-11-22
970,738,7,29,2024-06-25
971,30,14,11,2023-07-27
972,56,17,15,2023-12-27
973,1494,15,16,2023-07-31
974,1634,17,44,2025-04-14
975,481,14,7,2025-03-04
976,187,11,44,2024-04-08
977,1480,5,34,2025-03-31
978,46,8,29,2024-06-29
979,799,3,26,2025-03-09
980,1659,12,12,2024-03-25
981,727,14,21,2024-08-22
982,512,5,3,2024-03-13
983,2,12,28,2023-12-10
984,502,14,35,2024-07-20
985,1189,16,7,2024-05-26
986,1094,11,33,2023-08-08
987,1894,3,6,2024-12-17
988,383,5,17,2025-03-15
989,1362,3,50,2024-04-10
990,483,3,16,2025-07-01
991,289,20,12,2024-07-31
992,1885,8,28,2023-12-07
993,733,12,33,2024-06-10
994,808,12,43,2025-02-26
995,1414,7,38,2023-11-01
996,164,18,27,2024-02-05
997,903,8,43,2024-06-29
998,227,9,22,2025-03-05
999,10,18,29,2024-07-05
1000,1503,19,22,2023-07-31
1001,999,7,21,2024-09-08
1002,545,1,44,2024-03-05
1003,234,3,12,2023-11-13
1004,1108,12,16,2025-02-07
1005,1990,10,2,2025-05-12
1006,1940,12,40,2024-02-25
1007,945,16,47,2024-05-04
1008,941,4,24,2025-05-08
1009,116,4,30,2024-08-04
1010,1111,8,48,2023-11-15
1011,733,9,26,2024-05-21
1012,1974,17,30,2023-08-11
1013,999,20,1,2024-09-03
1014,1097,4,4,2024-07-11
1015,243,5,15,2024-01-05
1016,44,19,10,2023-08-13
1017,809,18,25,2024-12-03
1018,1467,14,24,2024-01-14
1019,1550,6,44,2024-08-14
1020,1179,2,50,2023-08-06
1021,1594,6,1,2024-10-09
1022,956,8,13,2023-11-14
1023,139,12,11,2024-08-26
1024,333,1,17,2024-08-04
1025,846,20,14,2025-05-23
1026,1594,11,49,2023-09-15
1027,639,7,6,2024-10-07
1028,1781,18,2,2025-02-04
1029,1065,16,10,2024-10-12
1030,1662,13,43,2025-03-19
1031,1467,6,10,2024-08-08
1032,1329,18,46,2023-08-10
1033,397,13,8,2024-06-16
1034,1152,12,2,2024-05-13
1035,879,12,36,2023-10-26
1036,699,8,30,2025-02-26
1037,710,20,48,2024-01-27
1038,37,8,13,2024-01-09
1039,1935,17,19,2024-11-20
1040,1417,1,46,2023-10-29
1041,930,15,17,2024-09-05
1042,322,16,40,2024-10-26
1043,150,13,38,2024-04-13
1044,1593,9,5,2024-01-26
1045,1799,10,18,2024-08-15
1046,261,6,42,2024-03-28
1047,1759,19,36,2024-12-22
1048,1912,19,23,2023-12-04
1049,1731,4,23,2024-07-14
1050,255,17,47,2025-04-17
1051,591,20,5,2024-03-07
1052,1089,15,40,2025-04-08
1053,228,7,21,2025-06-04
1054,1172,11,24,2024-10-20
1055,770,18,22,2024-07-19
1056,864,1,2,2024-06-16
1057,1949,19,2,2024-05-23
1058,1330,14,19,2024-10-30
1059,373,19,38,2024-09-29
1060,1642,15,21,2023-11-25
1061,212,5,45,2024-11-17
1062,1149,9,40,2025-06-03
1063,757,17,37,2024-09-19
1064,1315,15,28,2024-01-05
1065,1914,11,8,2024-10-17
1066,1766,8,14,2024-04-06
1067,1474,17,34,2025-03-05
1068,1914,6,37,2025-01-01
1069,437,19,14,2024-02-08
1070,62,4,42,2025-01-12
1071,803,11,43,2024-05-14
1072,1076,11,47,2024-09-03
1073,239,4,28,2025-06-02
1074,827,4,33,2023-12-22
1075,344,13,29,2024-09-13
1076,712,10,1,2023-07-30
1077,415,14,4,2024-03-28
1078,785,20,24,2025-05-12
1079,152,13,8,2025-07-06
1080,1512,7,19,2025-01-16
1081,267,19,6,2023-12-06
1082,964,12,14,2024-12-11
1083,471,11,43,2025-06-26
1084,1603,18,29,2025-06-08
1085,1284,11,6,2024-05-05
1086,1792,10,18,2024-12-17
1087,1276,7,8,2024-02-18
1088,244,16,24,2024-08-01
1089,32,17,7,2024-04-04
1090,1925,2,7,2023-11-29
1091,1533,2,41,2025-02-24
1092,1192,10,36,2024-03-03
1093,131,7,18,2025-05-16
1094,450,7,33,2024-05-31
1095,348,9,24,2023-11-24
1096,725,5,13,2025-05-21
1097,1515,2,9,2024-10-28
1098,221,13,19,2024-07-19
1099,996,10,16,2024-09-10
1100,1961,9,43,2024-11-28
1101,1741,13,34,2024-11-13
1102,1004,1,10,2024-07-01
1103,146,2,36,2024-10-06
1104,654,3,43,2024-07-08
1105,1490,9,12,2025-01-26
1106,1099,20,28,2025-05-21
1107,1790,4,19,2024-07-30
1108,234,7,32,2024-12-27
1109,973,17,45,2024-05-06
1110,1278,18,23,2025-04-27
1111,448,19,40,2023-12-22
1112,1944,18,22,2025-05-30
1113,1492,3,50,2025-02-26
1114,991,20,41,2024-03-08
1115,735,2,50,2024-12-17
1116,135,11,23,2024-02-04
1117,507,3,44,2024-08-08
1118,268,16,50,2024-03-20
1119,1694,4,29,2023-12-25
1120,682,7,7,2025-03-09
1121,963,17,43,2024-01-16
1122,1989,16,12,2024-11-20
1123,1588,2,11,2025-04-24
1124,153,19,24,2023-10-11
1125,1483,10,20,2023-10-27
1126,845,1,50,2024-08-31
1127,1580,10,38,2024-01-16
1128,638,1,48,2025-02-13
1129,1860,5,47,2023-11-21
1130,1431,14,39,2024-04-03
1131,1308,9,21,2024-05-08
1132,1167,3,27,2023-07-22
1133,1104,13,24,2025-05-05
1134,1478,12,30,2023-07-27
1135,1718,14,20,2025-04-11
1136,285,4,3,2024-05-17
1137,33,18,7,2023-09-02
1138,728,4,23,2024-06-01
1139,1823,17,14,2023-12-31
1140,302,16,17,2023-07-13
1141,618,19,24,2025-01-23
1142,941,6,6,2023-08-27
1143,1909,10,44,2023-08-02
1144,1467,8,23,2025-02-21
1145,906,5,11,2025-06-14
1146,39,18,43,2024-01-12
1147,1578,1,20,2025-06-07
1148,467,18,39,2024-03-09
1149,788,1,1,2023-10-17
1150,1279,3,23,2024-07-27
1151,1583,10,17,2024-08-30
1152,766,15,48,2024-07-03
1153,1113,20,28,2025-05-27
1154,1302,7,20,2024-11-22
1155,1369,5,25,2023-07-11
1156,501,9,17,2023-08-11
1157,675,9,50,2025-03-27
1158,958,12,12,2025-01-05
1159,1032,3,5,2025-01-16
1160,135,15,30,2024-08-23
1161,1383,6,47,2024-10-31
1162,1338,7,50,2024-09-01
1163,104,19,20,2024-06-20
1164,1607,2,3,2025-06-19
1165,1222,10,42,2023-09-17
1166,1699,15,15,2025-06-03
1167,1041,17,33,2024-07-06
1168,1722,1,34,2024-10-01
1169,1730,20,6,2024-04-21
1170,1737,12,20,2025-02-19
1171,123,17,20,2024-11-03
1172,1714,19,49,2024-05-23
1173,215,2,32,2023-12-13
1174,1499,17,28,2023-09-09
1175,324,14,3,2023-11-11
1176,867,9,25,2023-10-17
1177,130,3,21,2025-01-21
1178,690,3,37,2023-09-03
1179,649,17,40,2023-11-15
1180,695,19,27,2025-03-20
1181,1634,16,12,2024-05-31
1182,1697,18,49,2023-11-22
1183,949,3,17,2025-06-02
1184,1185,18,31,2025-05-02
1185,772,16,16,2024-06-19
1186,817,10,41,2023-07-27
1187,1945,9,38,2024-12-14
1188,1755,10,48,2024-02-10
1189,504,15,10,2024-05-05
1190,486,5,1,2024-01-01
1191,180,11,33,2024-03-26
1192,1240,15,33,2023-10-01
1193,849,8,24,2023-07-27
1194,741,17,33,2025-04-24
1195,1459,20,12,2024-01-17
1196,1502,18,41,2024-01-24
1197,598,7,27,2024-03-03
1198,660,18,48,2023-10-29
1199,801,8,10,2025-02-13
1200,1650,20,22,2023-10-07
1201,807,11,31,2024-07-25
1202,1595,15,14,2025-02-11
1203,594,4,12,2024-08-04
1204,812,20,12,2025-06-06
1205,1029,10,29,2025-02-27
1206,199,14,30,2024-11-12
1207,489,16,13,2024-08-10
1208,1246,3,18,2024-10-12
1209,456,2,12,2025-04-05
1210,355,18,1,2024-07-17
1211,1172,3,17,2025-02-21
1212,860,1,39,2024-11-11
1213,834,15,32,2023-09-11
1214,160,3,34,2024-04-02
1215,599,8,1,2023-10-27
1216,1880,18,15,2024-12-14
1217,111,6,26,2023-12-21
1218,824,15,22,2025-02-18
1219,745,13,1,2024-05-27
1220,1509,19,23,2024-04-06
1221,940,16,23,2024-11-11
1222,1551,12,47,2024-02-19
1223,136,3,12,2024-09-14
1224,625,10,42,2024-12-10
1225,609,9,41,2024-01-10
1226,993,18,33,2024-04-20
1227,988,10,44,2024-09-08
1228,1863,11,18,2025-04-03
1229,1012,2,5,2024-09-28
1230,148,11,18,2024-04-23
1231,98,11,32,2024-12-29
1232,1308,16,46,2024-03-17
1233,1435,15,3,2024-10-06
1234,407,4,50,2025-03-20
1235,1328,5,6,2023-08-15
1236,1677,3,47,2023-10-20
1237,1166,9,2,2024-11-27
1238,316,1,26,2024-06-25
1239,331,8,22,2024-07-13
1240,1475,5,25,2024-09-29
1241,657,6,3,2025-03-26
1242,979,12,4,2024-10-27
1243,1792,15,37,2023-08-20
1244,315,9,37,2023-07-18
1245,1718,14,22,2024-07-27
1246,1817,2,20,2023-09-17
1247,1429,18,30,2023-11-13
1248,1175,5,43,2023-11-20
1249,1032,17,2,2024-05-15
1250,1186,19,45,2025-01-13
1251,1526,2,22,2025-01-27
1252,506,5,22,2023-12-19
1253,685,6,11,2023-12-26
1254,685,19,18,2025-01-03
1255,1483,9,14,2024-06-28
1256,134,16,4,2024-06-22
1257,1050,4,26,2024-03-30
1258,291,3,41,2025-03-22
1259,778,18,47,2024-09-04
1260,1004,11,16,2023-12-06
1261,1849,19,37,2024-01-11
1262,402,9,24,2024-09-07
1263,416,18,41,2024-07-07
1264,1863,10,46,2023-11-15
1265,1811,15,21,2025-06-11
1266,791,3,35,2024-02-08
1267,1990,11,29,2025-05-15
1268,935,13,26,2025-02-15
1269,1696,12,48,2023-11-30
1270,1091,18,13,2024-03-07
1271,1732,13,19,2025-06-10
1272,310,20,27,2024-05-12
1273,1779,15,50,2024-03-27
1274,91,2,46,2023-11-14
1275,309,5,35,2025-06-12
1276,552,7,43,2023-10-11
1277,1528,19,25,2024-01-07
1278,421,14,43,2023-11-03
1279,1927,7,48,2025-05-08
1280,1659,2,27,2024-05-04
1281,241,10,24,2024-07-27
1282,10,6,3,2024-05-02
1283,362,20,47,2024-01-29
1284,335,16,7,2023-09-04
1285,1236,16,49,2023-08-07
1286,1536,10,48,2024-10-31
1287,939,9,9,2024-12-03
1288,9,4,34,2025-02-23
1289,96,18,8,2024-07-22
1290,117,11,15,2024-11-13
1291,523,16,37,2024-02-22
1292,1689,1,37,2025-05-30
1293,1225,16,36,2023-09-05
1294,1686,18,48,2023-10-03
1295,510,10,20,2025-01-12
1296,226,7,45,2024-08-16
1297,762,5,28,2024-08-24
1298,1621,8,42,2024-05-05
1299,1695,10,26,2024-03-07
1300,512,2,35,2024-06-05
1301,1469,16,2,2025-05-28
1302,1299,3,9,2024-07-06
1303,1391,20,2,2023-11-01
1304,1650,19,4,2024-12-22
1305,1176,11,31,2023-10-23
1306,622,1,37,2024-12-07
1307,106,1,10,2024-03-29
1308,78,14,24,2024-10-16
1309,1325,19,20,2024-08-08
1310,1875,19,18,2024-08-07
1311,373,1,2,2023-08-09
1312,1695,3,16,2025-07-07
1313,1994,16,49,2024-10-27
1314,1881,6,14,2023-08-27
1315,1828,9,16,2025-05-17
1316,52,5,32,2025-05-06
1317,1945,7,40,2024-12-12
1318,808,13,39,2024-08-30
1319,1570,19,28,2025-02-16
1320,1646,20,31,2025-05-31
1321,1597,2,37,2023-11-25
1322,1879,2,17,2024-08-02
1323,1151,17,45,2025-05-06
1324,84,8,20,2024-07-05
1325,1229,3,17,2023-09-13
1326,1558,6,30,2024-11-21
1327,131,11,4,2024-01-11
1328,822,17,6,2024-08-25
1329,1920,2,48,2023-12-14
1330,1448,6,15,2023-11-18
1331,1237,6,22,2023-11-01
1332,201,1,6,2023-12-04
1333,1680,2,39,2024-07-15
1334,1119,16,38,2024-12-16
1335,696,12,8,2024-07-29
1336,427,1,28,2025-02-14
1337,526,2,29,2024-05-09
1338,264,17,39,2025-07-06
1339,850,12,17,2024-07-14
1340,496,7,33,2024-05-19
1341,1666,12,31,2023-12-01
1342,435,15,17,2023-09-24
1343,778,4,16,2023-07-10
1344,770,9,47,2024-03-07
1345,221,6,44,2024-04-03
1346,1631,17,10,2025-01-26
1347,854,7,23,2024-06-02
1348,979,19,20,2023-09-09
1349,1687,6,6,2023-08-22
1350,1214,6,12,2025-04-29
1351,424,7,37,2024-10-06
1352,963,4,9,2023-10-16
1353,1614,12,39,2024-06-22
1354,1773,7,14,2024-05-13
1355,528,9,36,2023-11-13
1356,1636,11,43,2024-08-23
1357,385,15,14,2025-03-30
1358,280,12,22,2023-11-24
1359,1417,4,19,2024-04-30
1360,194,7,22,2023-08-31
1361,809,2,49,2024-05-26
1362,1769,18,50,2024-10-05
1363,1373,3,44,2024-03-13
1364,767,2,13,2025-03-25
1365,1861,7,22,2025-01-02
1366,403,14,6,2025-02-02
1367,1252,18,34,2023-07-08
1368,684,20,48,2024-11-18
1369,1136,5,1,2024-11-01
1370,1544,16,6,2024-12-31
1371,1250,8,20,2024-06-28
1372,1204,11,37,2024-10-21
1373,5,9,1,2025-01-17
1374,499,7,29,2024-01-01
1375,765,15,12,2023-11-03
1376,485,14,13,2024-10-17
1377,1246,12,48,2024-05-23
1378,431,4,18,2024-05-12
1379,1993,3,6,2024-05-28
1380,1631,13,2,2024-06-01
1381,569,8,9,2023-08-11
1382,346,16,14,2025-06-17
1383,1001,8,19,2025-05-04
1384,1222,1,5,2024-09-06
1385,1628,20,13,2024-11-22
1386,1576,12,34,2025-06-26
1387,355,3,26,2024-08-05
1388,246,17,24,2025-01-12
1389,1593,17,14,2025-02-08
1390,830,10,21,2024-07-05
1391,1303,7,50,2025-05-13
1392,1263,15,36,2024-12-18
1393,315,16,14,2025-01-27
1394,86,20,25,2024-09-10
1395,401,14,38,2023-11-25
1396,8,6,20,2025-06-17
1397,1822,12,49,2025-06-05
1398,362,16,9,2024-10-21
1399,441,9,12,2024-11-08
1400,743,16,23,2023-07-25
1401,320,9,49,2025-06-25
1402,290,7,21,2024-07-07
1403,1565,19,48,2024-01-09
1404,84,4,4,2024-10-04
1405,1232,1,42,2024-06-19
1406,1692,4,38,2024-12-14
1407,415,3,12,2025-05-16
1408,895,1,9,2023-09-12
1409,1432,5,17,2024-08-27
1410,194,13,11,2024-08-05
1411,975,7,36,2024-04-25
1412,146,1,34,2025-04-05
1413,1886,3,16,2024-09-04
1414,1578,16,21,2024-10-23
1415,1970,1,28,2025-06-05
1416,1044,3,28,2025-03-10
1417,1120,18,10,2023-11-22
1418,1354,19,9,2023-12-29
1419,900,11,38,2024-09-27
1420,470,13,8,2025-02-26
1421,1460,19,3,2025-04-03
1422,867,2,24,2023-11-01
1423,1224,10,24,2025-02-28
1424,505,16,28,2025-05-11
1425,436,5,24,2025-06-03
1426,1093,17,14,2025-05-27
1427,1268,15,28,2023-10-29
1428,754,2,46,2025-05-13
1429,1332,1,7,2024-07-31
1430,746,6,35,2024-03-16
1431,1943,4,34,2023-08-11
1432,1439,19,29,2024-06-25
1433,766,6,45,2025-05-24
1434,1829,10,3,2024-12-28
1435,643,12,21,2023-11-25
1436,738,18,33,2024-01-08
1437,55,4,19,2024-07-18
1438,1409,20,46,2023-12-29
1439,588,6,21,2025-05-06
1440,823,2,40,2024-05-05
1441,339,18,40,2025-05-19
1442,677,16,1,2023-11-01
1443,1410,9,17,2024-01-21
1444,453,20,46,2024-01-11
1445,1039,13,31,2024-01-20
1446,658,12,13,2024-08-11
1447,485,2,7,2025-03-06
1448,939,3,23,2024-05-13
1449,1326,3,36,2025-06-21
1450,339,6,33,2024-07-24
1451,180,3,32,2025-06-28
1452,1529,5,48,2023-09-11
1453,289,15,19,2024-09-15
1454,984,10,47,2024-01-25
1455,622,17,30,2023-10-15
1456,62,1,44,2023-12-28
1457,843,16,22,2025-01-16
1458,998,14,29,2024-05-15
1459,1331,3,40,2024-11-18
1460,1894,20,25,2025-01-19
1461,1153,5,42,2023-07-17
1462,781,9,49,2024-03-25
1463,382,19,28,2025-05-13
1464,1401,17,17,2023-09-05
1465,369,4,8,2024-02-13
1466,364,1,14,2024-11-04
1467,1193,15,15,2024-07-29
1468,1375,1,18,2024-06-18
1469,1157,15,50,2024-07-12
1470,370,6,34,2024-01-09
1471,302,17,28,2025-07-02
1472,1120,16,15,2024-07-20
1473,1014,11,23,2024-10-20
1474,549,20,34,2024-12-14
1475,562,16,18,2025-05-24
1476,1585,20,13,2024-10-28
1477,293,16,45,2024-12-26
1478,249,14,42,2024-11-28
1479,995,11,49,2024-11-23
1480,987,19,47,2023-09-19
1481,874,10,21,2024-11-17
1482,252,17,21,2023-07-15
1483,678,3,25,2023-11-16
1484,1770,14,33,2024-12-20
1485,161,12,14,2024-06-09
1486,1243,3,1,2025-05-23
1487,145,10,2,2024-08-04
1488,142,7,20,2024-05-07
1489,773,19,45,2024-10-03
1490,227,20,20,2024-01-06
1491,1376,10,41,2024-09-04
1492,695,17,35,2024-09-21
1493,1190,2,3,2024-07-06
1494,1167,9,1,2024-05-06
1495,1723,18,8,2024-07-03
1496,1928,1,33,2024-05-11
1497,1752,9,36,2023-08-05
1498,708,20,7,2025-04-11
1499,97,9,35,2024-11-18
1500,334,2,16,2025-01-27
1501,122,1,12,2025-04-22
1502,1157,18,35,2023-07-15
1503,652,12,45,2023-10-28
1504,984,16,28,2025-05-08
1505,1439,1,1,2023-07-16
1506,1867,9,19,2024-07-18
1507,1314,5,5,2024-04-30
1508,1018,16,19,2023-10-20
1509,1251,11,25,2023-10-28
1510,811,6,15,2024-01-18
1511,1418,8,27,2024-06-20
1512,1090,7,33,2024-11-07
1513,1087,20,38,2024-04-17
1514,698,8,2,2024-07-18
1515,745,2,33,2024-08-16
1516,1815,10,5,2023-10-19
1517,1718,10,24,2024-04-20
1518,1600,2,2,2024-12-25
1519,1681,13,32,2024-02-07
1520,649,16,13,2024-04-15
1521,485,16,49,2025-02-10
1522,1802,6,31,2024-08-25
1523,1694,2,41,2023-12-21
1524,1021,17,13,2025-07-06
1525,334,8,22,2024-10-01
1526,240,15,12,2024-07-02
1527,299,14,47,2024-10-18
1528,1018,20,41,2024-07-06
1529,1943,5,6,2024-01-09
1530,204,2,4,2024-02-14
1531,1163,18,36,2023-10-12
1532,1162,13,13,2024-06-23
1533,433,1,4,2024-05-05
1534,115,11,44,2024-09-07
1535,1336,8,3,2024-03-14
1536,1799,5,20,2024-05-08
1537,185,5,25,2024-12-07
1538,393,15,22,2025-07-03
1539,1456,7,15,2024-06-05
1540,1511,1,24,2024-10-19
1541,1278,9,4,2023-09-14
1542,28,3,21,2024-08-20
1543,1000,10,15,2024-07-18
1544,685,6,44,2025-06-27
1545,329,4,47,2024-01-29
1546,155,4,38,2025-01-20
1547,1454,14,48,2023-08-02
1548,81,11,35,2023-11-18
1549,975,13,3,2023-12-08
1550,1389,13,18,2024-10-27
1551,192,10,3,2023-07-25
1552,1034,10,9,2025-06-01
1553,499,6,33,2024-08-23
1554,1623,9,17,2025-01-28
1555,347,6,38,2025-04-30
1556,187,1,22,2024-10-10
1557,1913,12,31,2024-06-09
1558,1655,3,32,2023-12-22
1559,30,11,8,2024-10-22
1560,1381,15,15,2025-03-17
1561,67,12,28,2024-10-31
1562,405,8,40,2024-03-02
1563,1047,15,36,2024-03-27
1564,321,16,4,2023-10-27
1565,156,3,18,2023-12-08
1566,1631,10,27,2024-05-28
1567,1011,19,41,2023-08-30
1568,1093,10,11,2023-07-29
1569,818,9,11,2025-05-19
1570,1767,20,43,2025-04-12
1571,1761,4,9,2024-05-20
1572,1805,15,45,2024-11-02
1573,520,6,25,2023-10-04
1574,1541,8,15,2023-12-27
1575,611,10,8,2024-07-31
1576,541,3,6,2023-09-19
1577,1467,8,15,2023-07-14
1578,114,4,14,2024-06-21
1579,603,18,8,2025-05-07
1580,949,19,35,2023-11-13
1581,178,1,27,2025-04-09
1582,104,5,46,2023-11-28
1583,1706,14,47,2023-08-26
1584,110,2,31,2023-10-07
1585,1284,19,38,2023-12-15
1586,209,19,47,2024-02-15
1587,1366,20,35,2024-06-07
1588,19,10,26,2025-05-07
1589,1006,10,30,2025-06-09
1590,608,14,9,2024-07-23
1591,60,13,13,2025-01-14
1592,40,13,2,2023-07-18
1593,403,11,48,2025-06-30
1594,297,10,11,2024-02-06
1595,1079,15,4,2024-04-09
1596,1595,16,36,2024-08-18
1597,110,19,25,2024-10-20
1598,1250,4,18,2024-10-11
1599,1710,12,45,2024-05-28
1600,1611,4,27,2024-04-16
1601,957,2,44,2024-09-01
1602,956,15,7,2024-11-11
1603,76,2,39,2023-10-23
1604,676,13,12,2023-08-22
1605,1542,9,14,2024-07-10
1606,985,1,41,2024-09-30
1607,235,12,11,2024-12-24
1608,383,4,31,2023-10-24
1609,1329,18,6,2023-08-05
1610,254,3,3,2025-03-24
1611,1675,17,21,2023-08-16
1612,957,8,40,2025-02-23
1613,504,3,21,2023-08-17
1614,1846,18,46,2024-04-01
1615,74,12,9,2024-03-19
1616,155,4,15,2023-10-23
1617,1465,10,49,2024-05-06
1618,3,2,8,2023-11-10
1619,881,4,4,2025-05-16
1620,842,4,22,2025-02-28
1621,1152,16,38,2025-03-20
1622,483,3,49,2024-12-19
1623,1698,2,4,2023-11-22
1624,1263,10,24,2024-10-21
1625,27,4,46,2024-07-01
1626,1609,3,11,2025-06-10
1627,939,11,19,2025-01-20
1628,447,4,13,2025-05-24
1629,1844,5,27,2023-11-11
1630,1502,4,9,2025-05-01
1631,51,19,19,2024-08-27
1632,228,16,44,2025-05-28
1633,1095,6,16,2023-12-15
1634,198,3,22,2024-11-04
1635,1422,10,14,2025-02-01
1636,926,18,7,2025-07-07
1637,849,11,40,2025-02-12
1638,1706,17,20,2025-03-07
1639,254,7,23,2025-05-28
1640,1706,3,48,2024-04-06
1641,1367,6,18,2025-01-30
1642,710,16,37,2024-01-20
1643,244,1,1,2023-11-11
1644,886,9,45,2024-01-28
1645,263,20,20,2025-02-28
1646,911,4,43,2023-12-21
1647,1852,4,21,2025-01-07
1648,357,11,43,2024-04-13
1649,661,18,40,2024-04-18
1650,736,14,16,2024-04-08
1651,807,10,45,2024-05-04
1652,1920,11,42,2023-11-14
1653,1577,11,26,2024-09-20
1654,296,14,8,2025-01-16
1655,769,8,8,2024-01-03
1656,1075,3,49,2024-08-15
1657,947,3,35,2025-01-30
1658,921,8,1,2024-12-29
1659,643,15,44,2024-08-30
1660,288,17,28,2024-03-18
1661,1415,6,43,2025-05-06
1662,751,3,35,2025-01-13
1663,1609,4,16,2023-08-24
1664,78,18,31,2025-03-17
1665,1236,17,5,2024-05-15
1666,1108,1,17,2024-08-17
1667,264,18,49,2024-02-15
1668,944,10,19,2024-09-09
1669,1137,13,27,2023-08-14
1670,1146,19,34,2025-04-14
1671,299,18,42,2024-08-26
1672,117,10,9,2024-11-15
1673,158,10,36,2025-01-01
1674,706,16,9,2025-04-09
1675,287,20,5,2025-01-23
1676,236,3,16,2023-09-30
1677,719,18,41,2023-11-09
1678,1920,14,30,2025-06-05
1679,1146,2,18,2024-12-08
1680,157,13,18,2024-02-05
1681,1688,14,35,2024-05-06
1682,337,19,39,2023-10-16
1683,690,10,28,2024-03-24
1684,1715,12,12,2025-02-14
1685,851,20,1,2023-07-17
1686,562,11,24,2024-03-09
1687,967,8,29,2024-09-12
1688,1766,15,23,2025-01-22
1689,1066,17,1,2024-12-30
1690,1707,15,47,2024-02-04
1691,1573,4,16,2023-12-03
1692,1572,19,2,2024-03-08
1693,111,2,17,2023-11-17
1694,625,15,17,2024-10-22
1695,870,6,32,2023-12-23
1696,788,3,31,2023-09-28
1697,128,8,35,2024-04-05
1698,363,5,25,2023-08-20
1699,743,18,17,2025-04-07
1700,1043,18,5,2024-05-03
1701,807,20,15,2025-04-01
1702,808,15,46,2024-11-18
1703,1746,18,37,2025-02-21
1704,1353,7,36,2024-10-18
1705,377,2,29,2023-12-12
1706,633,9,4,2025-01-26
1707,478,12,1,2023-09-23
1708,56,11,6,2025-02-25
1709,1648,14,42,2024-01-03
1710,1522,10,13,2024-09-07
1711,840,14,13,2024-06-27
1712,1877,9,20,2025-06-18
1713,703,2,39,2023-08-16
1714,705,15,2,2024-08-11
1715,1281,15,10,2024-01-19
1716,276,17,32,2024-12-09
1717,453,19,1,2025-02-28
1718,1627,17,21,2023-11-14
1719,1081,1,19,2025-05-12
1720,52,3,6,2024-05-10
1721,1932,9,14,2025-02-05
1722,630,1,50,2024-09-20
1723,1134,15,28,2024-08-05
1724,1981,13,1,2023-09-19
1725,331,12,34,2025-03-17
1726,802,19,10,2023-10-05
1727,1630,10,34,2024-10-24
1728,1099,19,1,2023-11-12
1729,805,7,19,2023-12-10
1730,1890,3,21,2025-03-13
1731,502,11,13,2023-11-15
1732,90,3,49,2023-08-04
1733,759,14,6,2025-02-16
1734,846,7,1,2024-04-04
1735,621,10,18,2025-02-06
1736,242,2,11,2023-09-01
1737,1584,2,11,2024-09-28
1738,640,2,13,2024-03-05
1739,455,10,29,2024-07-20
1740,249,20,28,2024-12-09
1741,856,17,33,2025-02-05
1742,1941,20,46,2024-12-27
1743,1118,6,40,2025-06-20
1744,116,4,38,2025-03-01
1745,982,18,21,2024-07-26
1746,1800,10,43,2024-08-28
1747,277,10,20,2023-08-29
1748,1094,4,48,2024-05-31
1749,198,15,45,2024-09-16
1750,163,14,41,2025-01-26
1751,1187,1,6,2025-03-25
1752,1827,2,47,2024-02-19
1753,873,7,40,2023-10-28
1754,1108,13,19,2025-05-02
1755,622,1,25,2023-10-24
